#chromosome	start	end	coverage
CP000393.1	4615000	4616000	8.668
CP000393.1	4616000	4617000	5.91
CP000393.1	4617000	4618000	1.916
CP000393.1	4618000	4619000	1.86
CP000393.1	4619000	4620000	4.527
CP000393.1	4620000	4621000	8.43
CP000393.1	4621000	4622000	3.978
CP000393.1	4622000	4623000	3.554
CP000393.1	4623000	4624000	0.376
CP000393.1	4624000	4625000	1.253
CP000393.1	4625000	4626000	1.85
CP000393.1	4626000	4627000	2.505
CP000393.1	4627000	4628000	2.801
CP000393.1	4628000	4629000	1.271
CP000393.1	4629000	4630000	5.42
CP000393.1	4630000	4631000	14.739
CP000393.1	4631000	4632000	23.737
CP000393.1	4632000	4633000	29.109
CP000393.1	4633000	4634000	66.44
CP000393.1	4634000	4635000	11.078
CP000393.1	4635000	4636000	1.767
CP000393.1	4636000	4637000	22.626
CP000393.1	4637000	4638000	138.933
CP000393.1	4638000	4639000	122.94
CP000393.1	4639000	4640000	225.387
CP000393.1	4640000	4641000	455.332
CP000393.1	4641000	4642000	257.013
CP000393.1	4642000	4643000	1205.772
CP000393.1	4643000	4644000	390.711
CP000393.1	4644000	4645000	335.771
CP000393.1	4645000	4646000	339.178
CP000393.1	4646000	4647000	318.494
CP000393.1	4647000	4648000	357.795
CP000393.1	4648000	4649000	436.837
CP000393.1	4649000	4650000	284.794
CP000393.1	4650000	4651000	256.672
CP000393.1	4651000	4652000	262.255
CP000393.1	4652000	4653000	300.749
CP000393.1	4653000	4654000	328.278
CP000393.1	4654000	4655000	287.586
CP000393.1	4655000	4656000	319.83
CP000393.1	4656000	4657000	503.23
CP000393.1	4657000	4658000	326.834
CP000393.1	4658000	4659000	279.342
CP000393.1	4659000	4660000	639.832
CP000393.1	4660000	4661000	418.348
CP000393.1	4661000	4662000	40.378
CP000393.1	4662000	4663000	2.64
CP000393.1	4663000	4664000	0.133
CP000393.1	4664000	4665000	3.51
CP000393.1	4665000	4666000	39.034
CP000393.1	4666000	4667000	32.838
CP000393.1	4667000	4668000	22.959
CP000393.1	4668000	4669000	10.823
CP000393.1	4669000	4670000	14.29
CP000393.1	4670000	4671000	14.626
CP000393.1	4671000	4672000	24.716
CP000393.1	4672000	4673000	4.661
CP000393.1	4673000	4674000	0.461
CP000393.1	4674000	4675000	2.609
CP000393.1	4675000	4676000	25.663
CP000393.1	4676000	4677000	4.617
CP000393.1	4677000	4678000	1.614
CP000393.1	4678000	4679000	7.957
CP000393.1	4679000	4680000	6.159
CP000393.1	4680000	4681000	7.694
CP000393.1	4681000	4682000	16.903
CP000393.1	4682000	4683000	32.238
CP000393.1	4683000	4684000	5.433
CP000393.1	4684000	4685000	4.917
CP000393.1	4685000	4686000	19.158
CP000393.1	4686000	4687000	31.072
CP000393.1	4687000	4688000	27.607
CP000393.1	4688000	4689000	24.374
CP000393.1	4689000	4690000	21.35
CP000393.1	4690000	4691000	11.546
CP000393.1	4691000	4692000	5.24
CP000393.1	4692000	4693000	7.687
CP000393.1	4693000	4694000	6.665
CP000393.1	4694000	4695000	14.537
CP000393.1	4695000	4696000	2.053
CP000393.1	4696000	4697000	11.55
CP000393.1	4697000	4698000	35.588
CP000393.1	4698000	4699000	28.959
CP000393.1	4699000	4700000	10.321
CP000393.1	4700000	4701000	0.842
CP000393.1	4701000	4702000	0.0
CP000393.1	4702000	4703000	0.303
CP000393.1	4703000	4704000	4.168
CP000393.1	4704000	4705000	21.518
CP000393.1	4705000	4706000	13.379
CP000393.1	4706000	4707000	8.229
CP000393.1	4707000	4708000	6.904
CP000393.1	4708000	4709000	60.299
CP000393.1	4709000	4710000	56.239
CP000393.1	4710000	4711000	40.76
CP000393.1	4711000	4712000	60.698
CP000393.1	4712000	4713000	27.85
CP000393.1	4713000	4714000	40.848
CP000393.1	4714000	4715000	2.421
CP000393.1	4715000	4716000	4.391
CP000393.1	4716000	4717000	5.125
CP000393.1	4717000	4718000	5.877
CP000393.1	4718000	4719000	1.151
CP000393.1	4719000	4720000	0.608
CP000393.1	4720000	4721000	0.147
CP000393.1	4721000	4722000	0.378
CP000393.1	4722000	4723000	0.719
CP000393.1	4723000	4724000	5.122
CP000393.1	4724000	4725000	24.497
CP000393.1	4725000	4726000	68.54
CP000393.1	4726000	4727000	117.747
CP000393.1	4727000	4728000	109.924
CP000393.1	4728000	4729000	4.029
CP000393.1	4729000	4730000	12.125
CP000393.1	4730000	4731000	22.618
CP000393.1	4731000	4732000	3.534
CP000393.1	4732000	4733000	0.0
CP000393.1	4733000	4734000	0.396
CP000393.1	4734000	4735000	0.155
CP000393.1	4735000	4736000	22.998
CP000393.1	4736000	4737000	6.025
CP000393.1	4737000	4738000	3.238
CP000393.1	4738000	4739000	14.827
CP000393.1	4739000	4740000	4.177
CP000393.1	4740000	4741000	2.968
CP000393.1	4741000	4742000	0.169
CP000393.1	4742000	4743000	0.582
CP000393.1	4743000	4744000	8.086
CP000393.1	4744000	4745000	6.059
CP000393.1	4745000	4746000	0.627
CP000393.1	4746000	4747000	4.326
CP000393.1	4747000	4748000	19.289
CP000393.1	4748000	4749000	7.415
CP000393.1	4749000	4750000	18.958
CP000393.1	4750000	4751000	1.834
CP000393.1	4751000	4752000	1.952
CP000393.1	4752000	4753000	0.544
CP000393.1	4753000	4754000	0.779
CP000393.1	4754000	4755000	0.471
CP000393.1	4755000	4756000	1.36
CP000393.1	4756000	4757000	0.308
CP000393.1	4757000	4758000	3.533
CP000393.1	4758000	4759000	1.108
CP000393.1	4759000	4760000	0.382
CP000393.1	4760000	4761000	1.087
CP000393.1	4761000	4762000	6.623
CP000393.1	4762000	4763000	0.381
CP000393.1	4763000	4764000	50.559
CP000393.1	4764000	4765000	0.903
CP000393.1	4765000	4766000	0.679
CP000393.1	4766000	4767000	1.718
CP000393.1	4767000	4768000	0.029
CP000393.1	4768000	4769000	0.0
CP000393.1	4769000	4770000	0.0
CP000393.1	4770000	4771000	0.0
CP000393.1	4771000	4772000	0.415
CP000393.1	4772000	4773000	3.53
CP000393.1	4773000	4774000	0.379
CP000393.1	4774000	4775000	5.565
CP000393.1	4775000	4776000	14.48
CP000393.1	4776000	4777000	38.063
CP000393.1	4777000	4778000	81.953
CP000393.1	4778000	4779000	70.741
CP000393.1	4779000	4780000	57.944
CP000393.1	4780000	4781000	68.88
CP000393.1	4781000	4782000	224.809
CP000393.1	4782000	4783000	48.54
CP000393.1	4783000	4784000	34.846
CP000393.1	4784000	4785000	5.324
CP000393.1	4785000	4786000	28.642
CP000393.1	4786000	4787000	17.979
CP000393.1	4787000	4788000	3.873
CP000393.1	4788000	4789000	0.771
CP000393.1	4789000	4790000	3.918
CP000393.1	4790000	4791000	2.721
CP000393.1	4791000	4792000	1.962
CP000393.1	4792000	4793000	4.112
CP000393.1	4793000	4794000	0.851
CP000393.1	4794000	4795000	1.835
CP000393.1	4795000	4796000	8.352
CP000393.1	4796000	4797000	7.727
CP000393.1	4797000	4798000	5.12
CP000393.1	4798000	4799000	8.262
CP000393.1	4799000	4800000	1.071
CP000393.1	4800000	4801000	0.503
CP000393.1	4801000	4802000	0.706
CP000393.1	4802000	4803000	0.873
CP000393.1	4803000	4804000	2.579
CP000393.1	4804000	4805000	3.723
CP000393.1	4805000	4806000	2.759
CP000393.1	4806000	4807000	4.625
CP000393.1	4807000	4808000	3.981
CP000393.1	4808000	4809000	2.079
CP000393.1	4809000	4810000	3.546
CP000393.1	4810000	4811000	68.152
CP000393.1	4811000	4812000	7.898
CP000393.1	4812000	4813000	16.982
CP000393.1	4813000	4814000	19.078
CP000393.1	4814000	4815000	18.085
CP000393.1	4815000	4816000	34.596
CP000393.1	4816000	4817000	71.787
CP000393.1	4817000	4818000	20.46
CP000393.1	4818000	4819000	14.61
CP000393.1	4819000	4820000	11.951
CP000393.1	4820000	4821000	14.532
CP000393.1	4821000	4822000	23.597
CP000393.1	4822000	4823000	15.308
CP000393.1	4823000	4824000	51.975
CP000393.1	4824000	4825000	24.189
CP000393.1	4825000	4826000	25.362
CP000393.1	4826000	4827000	31.797
CP000393.1	4827000	4828000	45.644
CP000393.1	4828000	4829000	52.704
CP000393.1	4829000	4830000	198.187
CP000393.1	4830000	4831000	24.662
CP000393.1	4831000	4832000	4.933
CP000393.1	4832000	4833000	7.0
CP000393.1	4833000	4834000	14.898
CP000393.1	4834000	4835000	54.729
CP000393.1	4835000	4836000	155.9
CP000393.1	4836000	4837000	57.823
CP000393.1	4837000	4838000	62.47
CP000393.1	4838000	4839000	21.472
CP000393.1	4839000	4840000	61.729
CP000393.1	4840000	4841000	137.659
CP000393.1	4841000	4842000	202.187
CP000393.1	4842000	4843000	4.013
CP000393.1	4843000	4844000	3.193
CP000393.1	4844000	4845000	3.696
CP000393.1	4845000	4846000	46.548
CP000393.1	4846000	4847000	89.1
CP000393.1	4847000	4848000	29.053
CP000393.1	4848000	4849000	26.54
CP000393.1	4849000	4850000	27.527
CP000393.1	4850000	4851000	26.213
CP000393.1	4851000	4852000	11.094
CP000393.1	4852000	4853000	10.05
CP000393.1	4853000	4854000	17.415
CP000393.1	4854000	4855000	49.957
CP000393.1	4855000	4856000	98.44
CP000393.1	4856000	4857000	5.36
CP000393.1	4857000	4858000	4.236
CP000393.1	4858000	4859000	4.387
CP000393.1	4859000	4860000	4.711
CP000393.1	4860000	4861000	2.852
CP000393.1	4861000	4862000	4.137
CP000393.1	4862000	4863000	19.162
CP000393.1	4863000	4864000	108.818
CP000393.1	4864000	4865000	422.868
CP000393.1	4865000	4866000	29.145
CP000393.1	4866000	4867000	60.438
CP000393.1	4867000	4868000	17.557
CP000393.1	4868000	4869000	26.779
CP000393.1	4869000	4870000	15.325
CP000393.1	4870000	4871000	25.251
CP000393.1	4871000	4872000	16.131
CP000393.1	4872000	4873000	6.251
CP000393.1	4873000	4874000	18.329
CP000393.1	4874000	4875000	30.976
CP000393.1	4875000	4876000	41.518
CP000393.1	4876000	4877000	7.486
CP000393.1	4877000	4878000	1.733
CP000393.1	4878000	4879000	7.975
CP000393.1	4879000	4880000	1.852
CP000393.1	4880000	4881000	3.38
CP000393.1	4881000	4882000	22.551
CP000393.1	4882000	4883000	30.242
CP000393.1	4883000	4884000	11.072
CP000393.1	4884000	4885000	3.971
CP000393.1	4885000	4886000	2.853
CP000393.1	4886000	4887000	6.985
CP000393.1	4887000	4888000	14.377
CP000393.1	4888000	4889000	3.657
CP000393.1	4889000	4890000	1.662
CP000393.1	4890000	4891000	6.094
CP000393.1	4891000	4892000	0.428
CP000393.1	4892000	4893000	8.44
CP000393.1	4893000	4894000	7.473
CP000393.1	4894000	4895000	1.906
CP000393.1	4895000	4896000	0.341
CP000393.1	4896000	4897000	0.593
CP000393.1	4897000	4898000	2.674
CP000393.1	4898000	4899000	16.115
CP000393.1	4899000	4900000	7.568
CP000393.1	4900000	4901000	10.066
CP000393.1	4901000	4902000	0.085
CP000393.1	4902000	4903000	0.342
CP000393.1	4903000	4904000	46.836
CP000393.1	4904000	4905000	68.56
CP000393.1	4905000	4906000	35.152
CP000393.1	4906000	4907000	12.952
CP000393.1	4907000	4908000	13.499
CP000393.1	4908000	4909000	13.81
CP000393.1	4909000	4910000	1.043
CP000393.1	4910000	4911000	1.768
CP000393.1	4911000	4912000	0.571
CP000393.1	4912000	4913000	3.604
CP000393.1	4913000	4914000	6.809
CP000393.1	4914000	4915000	5.24
CP000393.1	4915000	4916000	7.276
CP000393.1	4916000	4917000	0.926
CP000393.1	4917000	4918000	7.168
CP000393.1	4918000	4919000	0.725
CP000393.1	4919000	4920000	1.173
CP000393.1	4920000	4921000	0.737
CP000393.1	4921000	4922000	0.805
CP000393.1	4922000	4923000	0.409
CP000393.1	4923000	4924000	1.207
CP000393.1	4924000	4925000	3.069
CP000393.1	4925000	4926000	5.056
CP000393.1	4926000	4927000	0.216
CP000393.1	4927000	4928000	1.656
CP000393.1	4928000	4929000	13.63
CP000393.1	4929000	4930000	9.715
CP000393.1	4930000	4931000	0.443
CP000393.1	4931000	4932000	7.358
CP000393.1	4932000	4933000	30.894
CP000393.1	4933000	4934000	81.418
CP000393.1	4934000	4935000	137.047
CP000393.1	4935000	4936000	193.594
CP000393.1	4936000	4937000	84.608
CP000393.1	4937000	4938000	6.308
CP000393.1	4938000	4939000	10.363
CP000393.1	4939000	4940000	0.583
CP000393.1	4940000	4941000	4.094
CP000393.1	4941000	4942000	0.535
CP000393.1	4942000	4943000	0.068
CP000393.1	4943000	4944000	1.222
CP000393.1	4944000	4945000	0.365
CP000393.1	4945000	4946000	1.908
CP000393.1	4946000	4947000	4.371
CP000393.1	4947000	4948000	4.928
CP000393.1	4948000	4949000	3.649
CP000393.1	4949000	4950000	1.065
CP000393.1	4950000	4951000	1.403
CP000393.1	4951000	4952000	0.239
CP000393.1	4952000	4953000	6.14
CP000393.1	4953000	4954000	11.586
CP000393.1	4954000	4955000	13.108
CP000393.1	4955000	4956000	27.373
CP000393.1	4956000	4957000	10.453
CP000393.1	4957000	4958000	12.655
CP000393.1	4958000	4959000	22.634
CP000393.1	4959000	4960000	36.333
CP000393.1	4960000	4961000	6.621
CP000393.1	4961000	4962000	22.584
CP000393.1	4962000	4963000	49.278
CP000393.1	4963000	4964000	47.973
CP000393.1	4964000	4965000	100.606
CP000393.1	4965000	4966000	95.82
CP000393.1	4966000	4967000	303.492
CP000393.1	4967000	4968000	132.857
CP000393.1	4968000	4969000	15.835
CP000393.1	4969000	4970000	15.091
CP000393.1	4970000	4971000	27.564
CP000393.1	4971000	4972000	26.636
CP000393.1	4972000	4973000	13.964
CP000393.1	4973000	4974000	0.298
CP000393.1	4974000	4975000	0.817
CP000393.1	4975000	4976000	2.762
CP000393.1	4976000	4977000	5.739
CP000393.1	4977000	4978000	15.153
CP000393.1	4978000	4979000	19.925
CP000393.1	4979000	4980000	33.371
CP000393.1	4980000	4981000	46.104
CP000393.1	4981000	4982000	60.995
CP000393.1	4982000	4983000	35.511
CP000393.1	4983000	4984000	97.865
CP000393.1	4984000	4985000	10.738
CP000393.1	4985000	4986000	22.068
CP000393.1	4986000	4987000	46.744
CP000393.1	4987000	4988000	45.183
CP000393.1	4988000	4989000	41.985
CP000393.1	4989000	4990000	12.644
CP000393.1	4990000	4991000	2.601
CP000393.1	4991000	4992000	34.534
CP000393.1	4992000	4993000	43.148
CP000393.1	4993000	4994000	20.839
CP000393.1	4994000	4995000	0.948
CP000393.1	4995000	4996000	0.333
CP000393.1	4996000	4997000	17.595
CP000393.1	4997000	4998000	8.169
CP000393.1	4998000	4999000	8.791
CP000393.1	4999000	5000000	24.537
CP000393.1	5000000	5001000	14.061
CP000393.1	5001000	5002000	3.731
CP000393.1	5002000	5003000	0.0
CP000393.1	5003000	5004000	0.115
CP000393.1	5004000	5005000	1.251
CP000393.1	5005000	5006000	0.0
CP000393.1	5006000	5007000	0.0
CP000393.1	5007000	5008000	0.022
CP000393.1	5008000	5009000	0.79
CP000393.1	5009000	5010000	0.376
CP000393.1	5010000	5011000	5.303
CP000393.1	5011000	5012000	1.361
CP000393.1	5012000	5013000	8.157
CP000393.1	5013000	5014000	6.65
CP000393.1	5014000	5015000	15.374
CP000393.1	5015000	5016000	25.252
CP000393.1	5016000	5017000	2.558
CP000393.1	5017000	5018000	5.278
CP000393.1	5018000	5019000	3.979
CP000393.1	5019000	5020000	30.35
CP000393.1	5020000	5021000	28.893
CP000393.1	5021000	5022000	15.394
CP000393.1	5022000	5023000	24.144
CP000393.1	5023000	5024000	25.92
CP000393.1	5024000	5025000	22.401
CP000393.1	5025000	5026000	5.838
CP000393.1	5026000	5027000	4.653
CP000393.1	5027000	5028000	7.342
CP000393.1	5028000	5029000	3.908
CP000393.1	5029000	5030000	12.532
CP000393.1	5030000	5031000	9.528
CP000393.1	5031000	5032000	2.296
CP000393.1	5032000	5033000	7.996
CP000393.1	5033000	5034000	3.885
CP000393.1	5034000	5035000	2.292
CP000393.1	5035000	5036000	11.237
CP000393.1	5036000	5037000	59.131
CP000393.1	5037000	5038000	8.452
CP000393.1	5038000	5039000	5.607
CP000393.1	5039000	5040000	1.973
CP000393.1	5040000	5041000	15.595
CP000393.1	5041000	5042000	316.321
CP000393.1	5042000	5043000	252.885
CP000393.1	5043000	5044000	192.228
CP000393.1	5044000	5045000	1.34
CP000393.1	5045000	5046000	5.932
CP000393.1	5046000	5047000	25.609
CP000393.1	5047000	5048000	1.501
CP000393.1	5048000	5049000	0.105
CP000393.1	5049000	5050000	0.792
CP000393.1	5050000	5051000	19.373
CP000393.1	5051000	5052000	24.697
CP000393.1	5052000	5053000	14.159
CP000393.1	5053000	5054000	13.222
CP000393.1	5054000	5055000	18.179
CP000393.1	5055000	5056000	36.518
CP000393.1	5056000	5057000	33.416
CP000393.1	5057000	5058000	9.131
CP000393.1	5058000	5059000	2.259
CP000393.1	5059000	5060000	0.783
CP000393.1	5060000	5061000	6.441
CP000393.1	5061000	5062000	5.789
CP000393.1	5062000	5063000	2.842
CP000393.1	5063000	5064000	12.41
CP000393.1	5064000	5065000	58.046
CP000393.1	5065000	5066000	65.834
CP000393.1	5066000	5067000	92.079
CP000393.1	5067000	5068000	25.504
CP000393.1	5068000	5069000	41.263
CP000393.1	5069000	5070000	41.32
CP000393.1	5070000	5071000	14.686
CP000393.1	5071000	5072000	10.842
CP000393.1	5072000	5073000	43.487
CP000393.1	5073000	5074000	110.83
CP000393.1	5074000	5075000	127.31
CP000393.1	5075000	5076000	55.538
CP000393.1	5076000	5077000	1.784
CP000393.1	5077000	5078000	3.866
CP000393.1	5078000	5079000	11.626
CP000393.1	5079000	5080000	6.381
CP000393.1	5080000	5081000	13.331
CP000393.1	5081000	5082000	25.219
CP000393.1	5082000	5083000	2.606
CP000393.1	5083000	5084000	22.387
CP000393.1	5084000	5085000	37.78
CP000393.1	5085000	5086000	63.943
CP000393.1	5086000	5087000	76.584
CP000393.1	5087000	5088000	56.602
CP000393.1	5088000	5089000	8.03
CP000393.1	5089000	5090000	17.514
CP000393.1	5090000	5091000	8.045
CP000393.1	5091000	5092000	0.221
CP000393.1	5092000	5093000	2.587
CP000393.1	5093000	5094000	6.792
CP000393.1	5094000	5095000	0.565
CP000393.1	5095000	5096000	3.118
CP000393.1	5096000	5097000	0.782
CP000393.1	5097000	5098000	7.806
CP000393.1	5098000	5099000	6.486
CP000393.1	5099000	5100000	4.79
CP000393.1	5100000	5101000	10.524
CP000393.1	5101000	5102000	2.509
CP000393.1	5102000	5103000	3.974
CP000393.1	5103000	5104000	3.935
CP000393.1	5104000	5105000	3.057
CP000393.1	5105000	5106000	0.0
CP000393.1	5106000	5107000	0.0
CP000393.1	5107000	5108000	0.011
CP000393.1	5108000	5109000	0.07
CP000393.1	5109000	5110000	0.0
CP000393.1	5110000	5111000	0.471
CP000393.1	5111000	5112000	0.099
CP000393.1	5112000	5113000	0.405
CP000393.1	5113000	5114000	0.226
CP000393.1	5114000	5115000	0.0
CP000393.1	5115000	5116000	0.016
CP000393.1	5116000	5117000	0.116
CP000393.1	5117000	5118000	0.0
CP000393.1	5118000	5119000	0.048
CP000393.1	5119000	5120000	0.068
CP000393.1	5120000	5121000	1.938
CP000393.1	5121000	5122000	9.449
CP000393.1	5122000	5123000	0.004
CP000393.1	5123000	5124000	0.944
CP000393.1	5124000	5125000	0.635
CP000393.1	5125000	5126000	2.736
CP000393.1	5126000	5127000	13.58
CP000393.1	5127000	5128000	24.386
CP000393.1	5128000	5129000	39.527
CP000393.1	5129000	5130000	7.456
CP000393.1	5130000	5131000	7.678
CP000393.1	5131000	5132000	10.501
CP000393.1	5132000	5133000	0.759
CP000393.1	5133000	5134000	3.856
CP000393.1	5134000	5135000	0.048
CP000393.1	5135000	5136000	0.139
CP000393.1	5136000	5137000	0.922
CP000393.1	5137000	5138000	0.0
CP000393.1	5138000	5139000	0.0
CP000393.1	5139000	5140000	0.856
CP000393.1	5140000	5141000	6.816
CP000393.1	5141000	5142000	10.64
CP000393.1	5142000	5143000	7.711
CP000393.1	5143000	5144000	14.213
CP000393.1	5144000	5145000	39.963
CP000393.1	5145000	5146000	11.23
CP000393.1	5146000	5147000	3.835
CP000393.1	5147000	5148000	2.849
CP000393.1	5148000	5149000	4.382
CP000393.1	5149000	5150000	0.92
CP000393.1	5150000	5151000	2.161
CP000393.1	5151000	5152000	107.537
CP000393.1	5152000	5153000	6.717
CP000393.1	5153000	5154000	0.993
CP000393.1	5154000	5155000	1.908
CP000393.1	5155000	5156000	0.021
CP000393.1	5156000	5157000	0.0
CP000393.1	5157000	5158000	0.861
CP000393.1	5158000	5159000	7.87
CP000393.1	5159000	5160000	41.628
CP000393.1	5160000	5161000	9.839
CP000393.1	5161000	5162000	64.702
CP000393.1	5162000	5163000	40.998
CP000393.1	5163000	5164000	26.715
CP000393.1	5164000	5165000	21.766
CP000393.1	5165000	5166000	37.851
CP000393.1	5166000	5167000	26.938
CP000393.1	5167000	5168000	10.2
CP000393.1	5168000	5169000	4.458
CP000393.1	5169000	5170000	11.026
CP000393.1	5170000	5171000	360.528
CP000393.1	5171000	5172000	22.924
CP000393.1	5172000	5173000	12.377
CP000393.1	5173000	5174000	16.162
CP000393.1	5174000	5175000	57.3
CP000393.1	5175000	5176000	0.594
CP000393.1	5176000	5177000	0.384
CP000393.1	5177000	5178000	0.272
CP000393.1	5178000	5179000	0.249
CP000393.1	5179000	5180000	6.161
CP000393.1	5180000	5181000	15.821
CP000393.1	5181000	5182000	5.345
CP000393.1	5182000	5183000	0.142
CP000393.1	5183000	5184000	11.451
CP000393.1	5184000	5185000	24.668
CP000393.1	5185000	5186000	60.836
CP000393.1	5186000	5187000	18.54
CP000393.1	5187000	5188000	4.06
CP000393.1	5188000	5189000	61.513
CP000393.1	5189000	5190000	21.095
CP000393.1	5190000	5191000	13.658
CP000393.1	5191000	5192000	45.606
CP000393.1	5192000	5193000	88.274
CP000393.1	5193000	5194000	630.403
CP000393.1	5194000	5195000	51.632
CP000393.1	5195000	5196000	30.816
CP000393.1	5196000	5197000	36.423
CP000393.1	5197000	5198000	69.246
CP000393.1	5198000	5199000	16.7
CP000393.1	5199000	5200000	40.103
CP000393.1	5200000	5201000	39.138
CP000393.1	5201000	5202000	48.517
CP000393.1	5202000	5203000	78.572
CP000393.1	5203000	5204000	17.2
CP000393.1	5204000	5205000	9.99
CP000393.1	5205000	5206000	8.411
CP000393.1	5206000	5207000	11.355
CP000393.1	5207000	5208000	14.147
CP000393.1	5208000	5209000	16.538
CP000393.1	5209000	5210000	19.381
CP000393.1	5210000	5211000	3.502
CP000393.1	5211000	5212000	19.001
CP000393.1	5212000	5213000	6.24
CP000393.1	5213000	5214000	13.049
CP000393.1	5214000	5215000	1.0
CP000393.1	5215000	5216000	0.751
CP000393.1	5216000	5217000	2.255
CP000393.1	5217000	5218000	6.74
CP000393.1	5218000	5219000	0.659
CP000393.1	5219000	5220000	0.729
CP000393.1	5220000	5221000	0.879
CP000393.1	5221000	5222000	0.31
CP000393.1	5222000	5223000	0.921
CP000393.1	5223000	5224000	0.306
CP000393.1	5224000	5225000	0.0
CP000393.1	5225000	5226000	0.072
CP000393.1	5226000	5227000	0.112
CP000393.1	5227000	5228000	0.327
CP000393.1	5228000	5229000	6.143
CP000393.1	5229000	5230000	8.296
